zipcode|total_pop|total_income|avg_income
72210|7020|421755|60079.059829059835
72211|11130|923098|82937.82569631626
72212|5780|844662|146135.29411764705
72223|11340|1723429|151977.86596119928
72227|5370|472471|87983.42644320297
72301|9560|358206|37469.24686192469
72315|7750|355582|45881.548387096766
72324|770|33959|44102.5974025974
72326|850|36468|42903.52941176471
72327|610|30637|50224.59016393442
72330|190|7522|39589.47368421053
72331|870|27096|31144.827586206895
72333|300|11957|39856.666666666664
72335|4910|177175|36084.52138492872
72342|1440|63453|44064.58333333333
72346|200|7203|36015.0
72347|240|9446|39358.33333333333
72348|750|31099|41465.33333333333
72350|310|12292|39651.61290322581
72354|820|34934|42602.43902439024
72355|830|35955|43319.27710843374
72358|430|14042|32655.813953488367
72360|1970|76095|38626.90355329949
72364|6930|422595|60980.51948051948
72365|1060|43333|40880.18867924528
72366|690|30599|44346.3768115942
72368|360|19899|55275.0
72370|2750|113038|41104.72727272727
72372|690|29382|42582.608695652176
72373|410|12034|29351.21951219512
72374|250|10353|41412.0
72376|660|34150|51742.42424242424
72384|290|10259|35375.86206896552
72386|640|29864|46662.5
72390|3000|96261|32087.0
72392|160|7244|45275.0
72394|180|7253|40294.444444444445
72395|380|22563|59376.31578947368
72396|5110|250903|49100.39138943249
72401|21070|1083349|51416.65875652587
72404|12020|920270|76561.56405990016
72410|150|5807|38713.33333333333
72411|860|37108|43148.83720930233
72412|210|9800|46666.666666666664
72413|190|6687|35194.73684210527
72414|160|7744|48400.0
72415|510|23508|46094.11764705882
72416|2270|110181|48537.88546255507
72417|2170|107484|49531.79723502304
72419|570|26236|46028.0701754386
72421|200|7217|36085.0
72422|1640|71023|43306.70731707317
72425|140|5408|38628.571428571435
72429|120|6463|53858.33333333333
72430|130|6107|46976.92307692308
72432|2270|102179|45012.77533039648
72433|950|35957|37849.47368421053
72434|760|31551|41514.47368421053
72435|130|5715|43961.53846153846
72436|390|17020|43641.02564102564
72437|1320|62206|47125.757575757576
72438|880|41343|46980.681818181816
72440|140|6098|43557.142857142855
72442|1780|101847|57217.41573033708
72443|1060|45117|42563.207547169804
72444|630|24341|38636.50793650794
72447|700|37859|54084.28571428571
72450|14940|767577|51377.30923694779
72454|1900|85428|44962.10526315789
72455|5170|232065|44886.84719535784
72456|180|6921|38450.0
72458|230|9326|40547.82608695652
72459|430|16775|39011.62790697673
72460|250|11174|44696.0
72461|1260|60135|47726.19047619048
72466|440|21259|48315.90909090909
72469|360|16149|44858.33333333333
72470|120|5455|45458.33333333333
72471|360|15507|43075.0
72472|3340|136807|40960.17964071856
72473|900|38441|42712.222222222226
72476|2490|112400|45140.562248995986
72479|490|26440|53959.183673469386
72482|380|14812|38978.947368421046
72501|9820|525524|53515.68228105905
72512|780|30683|39337.179487179485
72513|990|45450|45909.090909090904
72517|130|5576|42892.30769230769
72519|930|40972|44055.913978494624
72520|100|3933|39330.0
72521|1820|79929|43917.03296703297
72522|150|7542|50280.0
72523|340|15028|44200.0
72524|150|7354|49026.666666666664
72527|260|11706|45023.07692307692
72529|1580|63299|40062.65822784809
72530|710|32845|46260.56338028169
72531|270|13373|49529.629629629635
72532|560|23442|41860.71428571429
72533|110|3627|32972.72727272728
72534|480|24238|50495.83333333333
72536|160|6885|43031.25
72537|330|14688|44509.090909090904
72538|140|6308|45057.142857142855
72539|160|6677|41731.25
72542|1430|57408|40145.45454545455
72543|5070|266498|52563.70808678501
72544|250|11049|44196.0
72550|310|16137|52054.83870967742
72554|1020|41152|40345.098039215685
72556|1390|70713|50872.6618705036
72560|3320|143930|43352.409638554214
72561|320|15218|47556.25
72562|830|37206|44826.506024096394
72564|170|7046|41447.058823529405
72565|280|10597|37846.428571428565
72566|180|8324|46244.444444444445
72567|120|4074|33950.0
72568|670|30030|44820.89552238806
72569|170|6534|38435.294117647056
72571|130|7513|57792.30769230769
72573|120|5209|43408.33333333333
72576|1430|62336|43591.608391608395
72577|230|10333|44926.086956521736
72579|570|27667|48538.59649122807
72581|390|21145|54217.94871794872
72583|570|23604|41410.52631578947
72584|200|7406|37030.0
72601|11500|575112|50009.739130434784
72611|680|30126|44302.94117647059
72616|4370|194730|44560.64073226545
72619|810|37037|45724.69135802469
72623|240|10674|44475.0
72624|170|6650|39117.64705882353
72626|460|24505|53271.739130434784
72628|230|9432|41008.69565217391
72629|210|8157|38842.85714285714
72631|1830|96315|52631.147540983606
72632|2070|104146|50312.077294685994
72633|600|26422|44036.666666666664
72634|1930|86553|44846.113989637306
72635|1490|63706|42755.70469798658
72638|2970|125187|42150.505050505046
72639|150|5383|35886.66666666667
72640|130|5353|41176.92307692308
72641|910|37289|40976.92307692308
72642|850|42517|50020.0
72644|930|38456|41350.5376344086
72645|600|22033|36721.666666666664
72648|270|9746|36096.2962962963
72650|1600|56471|35294.375
72651|520|22216|42723.07692307692
72653|11900|631248|53046.050420168074
72655|160|4966|31037.5
72658|660|30878|46784.84848484849
72660|190|8416|44294.73684210527
72661|210|10321|49147.619047619046
72662|1250|56853|45482.4
72663|110|3945|35863.63636363637
72666|110|4419|40172.72727272727
72668|170|7752|45600.0
72675|490|18868|38506.12244897959
72679|220|6237|28350.0
72680|290|10692|36868.96551724138
72682|210|8333|39680.95238095238
72683|120|3934|32783.33333333333
72685|480|19218|40037.5
72687|2250|97398|43288.0
72701|15610|1060237|67920.37155669443
72703|14940|1320413|88381.05756358767
72704|12640|941886|74516.29746835443
72712|16650|7464966|448346.30630630633
72714|6130|447227|72957.09624796083
72715|8160|583590|71518.38235294117
72717|290|12872|44386.206896551725
72718|1900|239388|125993.68421052632
72719|6320|488214|77249.05063291139
72721|130|5842|44938.46153846154
72722|1200|60901|50750.83333333333
72727|2590|133665|51608.10810810811
72730|4340|280438|64617.05069124424
72732|2000|128612|64306.0
72734|3280|175391|53472.865853658535
72736|2720|174992|64335.294117647056
72738|1020|60816|59623.52941176471
72739|220|12038|54718.181818181816
72740|3920|181632|46334.69387755102
72742|220|8347|37940.90909090909
72744|2080|93261|44837.019230769234
72745|5740|353120|61519.1637630662
72751|3360|199669|59425.29761904762
72752|120|3673|30608.333333333332
72753|4290|250757|58451.51515151515
72756|17870|1024097|57308.17011751539
72758|18990|1932079|101741.9167983149
72760|110|3891|35372.72727272728
72761|9450|498560|52757.67195767196
72762|17850|1306203|73176.63865546217
72764|23680|1132282|47815.96283783784
72768|440|17880|40636.36363636364
72769|400|19737|49342.5
72773|430|19197|44644.186046511626
72774|2770|151160|54570.39711191336
72776|210|8007|38128.571428571435
72801|6280|270656|43098.08917197452
72802|9130|596560|65340.635268346115
72821|600|24200|40333.33333333333
72823|2510|116645|46472.11155378487
72824|580|21769|37532.75862068966
72830|5860|260956|44531.74061433447
72832|320|11407|35646.875
72833|1780|75886|42632.58426966292
72834|4010|187303|46708.97755610973
72835|330|14584|44193.93939393939
72837|3150|174112|55273.6507936508
72839|100|4824|48240.0
72840|750|27946|37261.33333333333
72842|480|18948|39475.0
72843|810|39945|49314.81481481482
72845|470|23868|50782.97872340425
72846|1480|72947|49288.51351351352
72847|1030|52033|50517.47572815535
72851|280|12603|45010.71428571429
72852|100|3974|39740.0
72853|680|27994|41167.64705882353
72854|220|10242|46554.545454545456
72855|2320|102646|44243.96551724138
72856|160|5717|35731.25
72857|440|18247|41470.45454545455
72858|1470|78968|53719.727891156464
72860|150|6293|41953.33333333333
72863|680|33258|48908.82352941177
72865|450|20773|46162.222222222226
72901|7980|340703|42694.61152882205
72903|10680|782165|73236.42322097378
72904|8410|250787|29820.095124851367
72908|6020|360318|59853.48837209302
72916|4250|379897|89387.5294117647
72921|5510|309480|56166.969147005446
72923|1930|81435|42194.30051813472
72926|170|5996|35270.58823529412
72927|3080|128627|41762.01298701298
72928|270|10665|39500.0
72930|200|8808|44040.0
72932|600|26894|44823.33333333333
72933|1870|104918|56105.882352941175
72934|290|12677|43713.79310344828
72936|6160|373279|60597.240259740254
72937|1370|66395|48463.50364963504
72938|430|18550|43139.53488372093
72940|880|44581|50660.22727272727
72941|2150|121694|56601.86046511628
72943|960|39454|41097.916666666664
72944|1030|51066|49578.64077669903
72946|1290|63296|49066.666666666664
72947|1400|64890|46350.0
72948|150|6969|46460.0
72949|3660|176694|48277.049180327864
72950|130|6579|50607.69230769231
72951|410|18727|45675.60975609756
72952|960|50385|52484.375
72955|180|6829|37938.88888888889
72956|13360|645955|48349.9251497006
72958|2560|100663|39321.484375
72959|1080|48087|44525.0
99999|37910|2748561|72502.26853073068
0|3048730|213403252|69997.42581337146
85003|4150|361150|87024.09638554217
85004|3730|309673|83022.25201072385
85006|9680|414031|42771.79752066116
85007|5480|297841|54350.54744525547
85008|23660|908226|38386.55959425191
85009|16070|485343|30201.804604853765
85012|4060|486059|119718.96551724136
85013|10410|791809|76062.34390009606
85014|12460|875760|70285.71428571429
85015|15950|616322|38640.877742946715
85016|19130|2139741|111852.63983272348
85017|13890|402826|29001.15190784737
85018|17800|3136105|176185.67415730335
85019|10480|341361|32572.614503816796
85020|16340|1324821|81078.3965728274
85021|16580|1133514|68366.34499396864
85022|23660|1529354|64638.79966187658
85023|15500|1006358|64926.32258064516
85024|12670|858763|67779.24230465667
85027|18430|978617|53099.131850244165
85028|10450|1199448|114779.71291866028
85029|19880|857758|43146.78068410463
85031|11690|364104|31146.62104362703
85032|31070|1767879|56899.87125844866
85033|21670|682300|31485.92524227042
85034|2200|94821|43100.45454545455
85035|19460|605270|31103.2887975334
85037|20740|804411|38785.48698167792
85040|12730|455801|35805.26315789473
85041|25330|1063409|41982.19502566127
85042|19400|1000819|51588.60824742268
85043|13430|549545|40919.21072226359
85044|20470|1711409|83605.7156814851
85045|3590|447925|124770.19498607243
85048|16640|1922307|115523.25721153845
85050|14710|1638538|111389.39496940856
85051|18690|702080|37564.47298020332
85053|13810|646329|46801.52063721941
85054|4270|425269|99594.61358313815
85083|8730|950837|108916.03665521192
85085|12310|1186100|96352.55889520716
85086|18220|1704508|93551.48188803512
85087|4250|371135|87325.88235294117
85118|5620|503651|89617.61565836299
85119|8910|495917|55658.47362514029
85120|11840|485997|41047.04391891892
85122|21460|1020838|47569.33830382106
85128|5670|250569|44192.06349206349
85131|4310|194992|45241.763341067286
85132|8990|476684|53023.8042269188
85137|810|41273|50954.32098765432
85138|17910|1030500|57537.68844221105
85139|7650|382135|49952.287581699355
85140|16850|1065865|63256.08308605341
85142|30450|2535152|83256.22331691298
85143|16050|845296|52666.417445482875
85145|1030|56120|54485.43689320388
85172|700|29426|42037.142857142855
85173|1000|42085|42085.0
85192|450|22597|50215.55555555556
85193|1330|54977|41336.09022556391
85194|2640|187457|71006.43939393939
85201|20800|844655|40608.41346153846
85202|18880|913460|48382.41525423729
85203|15490|893761|57699.225306649445
85204|26080|1130743|43356.710122699384
85205|19300|1249739|64753.31606217617
85206|15920|894167|56166.268844221115
85207|21800|1983918|91005.41284403668
85208|15100|710647|47062.71523178808
85209|18850|1198056|63557.347480106095
85210|17340|734483|42357.72779700115
85212|18370|1481199|80631.40990745781
85213|14940|1295429|86708.76840696119
85215|7960|681188|85576.38190954774
85224|22820|1537405|67370.94653812445
85225|33100|1848264|55838.791540785496
85226|20070|1656994|82560.73741903338
85233|18580|1398269|75256.67384284176
85234|22460|1903878|84767.49777382013
85248|17740|2041203|115062.17587373168
85249|19590|2390428|122022.86881061766
85250|9200|880701|95728.3695652174
85251|21160|2136353|100961.86200378073
85253|8150|4842822|594211.2883435583
85254|22960|2845846|123947.99651567944
85255|21500|5534069|257398.55813953487
85256|2110|89584|42456.87203791469
85257|15350|986894|64292.7687296417
85258|12800|1995244|155878.4375
85259|10840|2135510|197002.76752767529
85260|19570|2605399|133132.29432805313
85262|5970|2187934|366488.1072026801
85263|1320|203487|154156.81818181818
85264|620|51335|82798.3870967742
85266|5460|1236535|226471.61172161167
85268|11510|1358648|118040.6602953953
85281|23670|1057928|44694.88804393747
85282|25440|1409659|55411.12421383648
85283|22120|1330065|60129.52079566004
85284|9800|1492839|152330.51020408163
85286|20320|2127544|104701.968503937
85295|21430|1838301|85781.66122258516
85296|21360|1844345|86345.73970037453
85297|13770|1424139|103423.31154684097
85298|16120|1844763|114439.39205955336
85301|23250|716963|30837.118279569888
85302|17880|777875|43505.31319910514
85303|13840|566525|40933.88728323699
85304|12470|704743|56515.076182838806
85305|6190|355255|57391.760904684976
85306|11270|590234|52372.13842058562
85307|4260|201708|47349.295774647886
85308|31170|2199258|70556.88161693937
85309|450|10412|23137.777777777777
85310|9360|879730|93988.24786324786
85321|1280|50077|39122.65625
85322|260|12042|46315.38461538462
85323|17970|758638|42216.91708402894
85324|1180|51694|43808.47457627119
85326|26570|1330256|50066.08957470832
85331|14130|1822125|128954.35244161358
85333|170|5955|35029.41176470588
85335|14300|582801|40755.31468531469
85337|930|33892|36443.01075268817
85338|25190|1651916|65578.24533545057
85339|19910|1075884|54037.36815670517
85340|14370|1254832|87323.03409881698
85342|590|31195|52872.8813559322
85344|4120|181987|44171.60194174757
85345|26340|1182475|44892.74867122248
85347|140|17079|121992.85714285714
85348|670|28105|41947.761194029845
85350|7330|265818|36264.392905866305
85351|14640|735774|50257.78688524591
85353|17180|748060|43542.49126891735
85354|2700|123833|45864.07407407408
85355|5430|425005|78269.79742173111
85356|1340|67033|50024.62686567164
85361|2800|155098|55392.142857142855
85363|2920|109736|37580.821917808214
85364|28710|1408854|49071.89132706374
85365|18940|1142260|60309.39809926082
85367|7700|444095|57674.67532467533
85373|8660|525990|60737.8752886836
85374|18740|1159938|61896.371398078976
85375|13930|996086|71506.53266331658
85379|19750|1237304|62648.303797468354
85381|12540|838385|66856.85805422648
85382|19870|1358363|68362.50629089079
85383|28140|3205905|113926.97228144988
85387|6440|492550|76482.91925465838
85388|12410|769849|62034.56889605157
85390|3250|223431|68748.0
85392|17160|930447|54221.853146853144
85395|14290|1286490|90027.29181245626
85396|12000|1023141|85261.75
85501|3380|177246|52439.6449704142
85533|1060|59690|56311.32075471697
85534|870|45419|52205.747126436785
85539|1010|45603|45151.48514851485
85540|1530|109385|71493.46405228759
85541|9480|555084|58553.16455696202
85542|910|29306|32204.395604395602
85543|1370|75458|55078.83211678832
85544|1250|82910|66328.0
85545|170|8597|50570.58823529412
85546|6230|320991|51523.43499197432
85552|2660|171504|64475.18796992481
85602|4020|198179|49298.25870646766
85603|2680|121854|45467.9104477612
85606|350|16927|48362.85714285714
85607|6730|213937|31788.558692421993
85610|400|18380|45950.0
85611|360|22235|61763.88888888889
85613|1320|63910|48416.666666666664
85614|11690|825206|70590.76133447391
85615|3970|273730|68949.62216624685
85616|2120|100647|47475.0
85617|390|17184|44061.53846153846
85621|8990|340332|37856.7296996663
85622|3520|292613|83128.69318181818
85623|2380|185022|77740.33613445377
85624|530|32181|60718.867924528306
85625|760|35657|46917.10526315789
85629|11990|811333|67667.4728940784
85630|930|54768|58890.32258064516
